Id,SalePrice
1593,128882.64490271138
1594,127767.44732431736
1595,113996.72069906254
1596,218210.4851122565
1597,178745.3324957667
1598,205492.09380713233
1599,174071.6762252173
1600,173713.44842829616
1601,72004.20375237765
1602,111115.40723560363
1603,87780.86510994178
1604,268440.82681025827
1605,247125.9490102689
1606,168115.2949344397
1607,168931.02339355258
1608,219425.35060472332
1609,189749.59631547157
1610,156217.4201906354
1611,143208.7121934626
1612,169813.61532623688
1613,168255.4561423599
1614,123155.42394100988
1615,90313.81384178363
1616,81841.75972724703
1617,92166.28862147071
1618,129277.43408430212
1619,140406.58678241845
1620,163329.33229059746
1621,135979.38118469037
1622,149098.78079700493
1623,270017.23194804956
1624,209228.34975535393
1625,121804.41804297375
1626,172462.99847014702
1627,186649.0639864217
1628,274572.14523512486
1629,179756.78550236288
1630,326352.6875534067
1631,216673.4414001747
1632,236822.9978879979
1633,178990.58424304012
1634,188166.6659979613
1635,178427.66417765868
1636,159130.88437976834
1637,186056.70802838192
1638,191250.59629734303
1639,183039.8226562693
1640,245594.85138331697
1641,179179.13136306824
1642,235173.0336997153
1643,219915.46440170746
1644,232948.7081464543
1645,194862.88601761276
1646,161354.2294877128
1647,160428.39536002456
1648,134898.12149911432
1649,142942.81981000263
1650,120107.59035273868
1651,122390.31036930703
1652,98428.22334533208
1653,101743.61978617047
1654,151933.5005830115
1655,141123.63421611086
1656,145101.38688667223
1657,153288.12027178332
1658,153707.53337029787
1659,130116.92850358385
1660,153889.3054883583
1661,421900.80889556115
1662,373255.2571280451
1663,364337.7489695902
1664,454331.1161657411
1665,304622.12646629923
1666,321978.81884054857
1667,361150.4811804078
1668,339510.5307858436
1669,306452.224056794
1670,339057.314476137
1671,259364.12077514146
1672,440551.5466314317
1673,296952.468161912
1674,246921.2664986797
1675,193023.7514528124
1676,191555.16642088507
1677,213452.2500825384
1678,444101.99296261807
1679,386270.8176423358
1680,314337.832801526
1681,248437.67122406533
1682,310468.63573436125
1683,190461.75062751715
1684,176508.78995542112
1685,175458.16895023928
1686,173025.25041133622
1687,171316.4174205357
1688,187633.16848852424
1689,192432.3619459303
1690,194445.05306586614
1691,186082.03831407143
1692,265768.7766557229
1693,172327.10933862068
1694,185670.36784851228
1695,173258.33508204197
1696,271501.63063496235
1697,176136.90126606997
1698,337482.6841439487
1699,322865.88831847697
1700,250057.01790406276
1701,263312.1948991121
1702,239845.76922601828
1703,245317.07635189034
1704,279174.2409701131
1705,238392.62674654386
1706,389584.5340502602
1707,211785.1795179481
1708,207588.54191307118
1709,258145.5163183529
1710,223201.3244722099
1711,275864.91364063654
1712,249924.99089585728
1713,267743.6502204599
1714,217260.92610334686
1715,206410.72013842495
1716,181037.2538692319
1717,177398.03193834628
1718,132563.8464851962
1719,205825.2416402829
1720,239217.09093327908
1721,163718.81083475816
1722,122954.50689843629
1723,155205.34815353
1724,206708.0845442298
1725,237066.24458712531
1726,190686.17899957305
1727,161603.92741729447
1728,181518.35457513816
1729,166660.56248597475
1730,156212.69562410464
1731,123254.79033090266
1732,129913.97614266249
1733,118128.8404634704
1734,126774.8711800877
1735,130328.50056296938
1736,114018.50902949425
1737,307810.2527324478
1738,234586.4318417436
1739,255141.54369248002
1740,206084.17767507728
1741,182769.26127074406
1742,170845.67194801354
1743,178933.77905413028
1744,305030.01211656217
1745,211651.80698115134
1746,208121.06737830536
1747,211850.16121249006
1748,215989.71310587105
1749,149687.80997602185
1750,131656.68477454866
1751,239452.44949797392
1752,121000.79856693419
1753,145151.72600247554
1754,195348.7005527604
1755,163051.78911564348
1756,128864.59957949008
1757,121813.79517682688
1758,147797.63014540874
1759,160072.19329267053
1760,163109.91416461195
1761,143346.0053814465
1762,177921.59334345156
1763,176189.59322067
1764,118784.17640478823
1765,161562.36756478233
1766,184019.44541971464
1767,208718.09761265048
1768,141455.52150295486
1769,169846.45785048278
1770,152334.8686516082
1771,125277.6528198629
1772,134736.42510414455
1773,133463.8626236529
1774,138151.81401885214
1775,141354.36357607748
1776,126982.83876307563
1777,114900.78294928864
1778,137082.4518311956
1779,123991.93195705074
1780,173019.9973106404
1781,126770.96242558214
1782,95672.76918561073
1783,139006.91466828372
1784,102965.09699901719
1785,117180.44183144477
1786,150625.35344381345
1787,165827.3008324297
1788,63902.17707019478
1789,96289.48681560435
1790,87328.96012706736
1791,183159.64363323984
1792,152404.57465433376
1793,134183.83874094565
1794,149486.8013119073
1795,135453.82794897433
1796,132443.1841822305
1797,112243.50710851907
1798,123425.5186569264
1799,111731.90101314164
1800,128094.0733656596
1801,126367.31345009632
1802,140137.06013757564
1803,150106.5288600204
1804,139637.1067258806
1805,136917.84794186614
1806,119838.61561762169
1807,135425.68053350318
1808,119507.65153164283
1809,120088.12081229567
1810,139893.1134168912
1811,95802.73285998942
1812,101160.13410464415
1813,123012.51482566551
1814,102062.63198059401
1815,61369.139392245925
1816,100761.71445481302
1817,114937.57389323422
1818,134562.91259677568
1819,122448.84178266829
1820,73485.53134923389
1821,118696.4054167563
1822,151984.2054980012
1823,56614.25102718931
1824,128386.04980763636
1825,139129.7554925885
1826,105978.74141633029
1827,105553.75040229739
1828,131804.39787993717
1829,121161.62127808193
1830,138674.8218776024
1831,144363.45515710022
1832,93532.50692159691
1833,140574.76721554407
1834,123497.19176671348
1835,125056.95914880821
1836,122396.92305951874
1837,90035.23299222383
1838,126692.02063945498
1839,102765.84418430238
1840,151285.02857150199
1841,133356.6264694724
1842,95986.45172095242
1843,131821.71113901178
1844,142497.29717646918
1845,144552.28159315645
1846,154273.77931662515
1847,163261.9896534082
1848,61150.28729931715
1849,113663.01656290056
1850,123899.96739855857
1851,145259.6983365295
1852,130813.90705660926
1853,128984.61657585172
1854,161798.7130052169
1855,151746.7019392885
1856,227005.0711723851
1857,149321.19196555432
1858,135311.590991235
1859,119671.47186394111
1860,147534.219016504
1861,119133.07214533878
1862,316248.0221629051
1863,301575.9157258209
1864,301586.43899646966
1865,327625.04978064576
1866,326908.20643580344
1867,232701.9912482279
1868,285464.52842978155
1869,202833.02375363122
1870,226291.97477278527
1871,259622.19698706194
1872,173501.36700292234
1873,235274.53947834577
1874,145285.50606809545
1875,197302.83648791455
1876,199267.34106493526
1877,207032.63073655264
1878,207907.1688614306
1879,128986.66198328316
1880,132965.54401496425
1881,241031.39033801708
1882,245037.1620423181
1883,191028.52589436725
1884,207640.59035455328
1885,231945.4775964393
1886,284440.9645225367
1887,210075.17067777284
1888,268758.99079426867
1889,168451.32112747186
1890,122712.07237440997
1891,133864.63030737886
1892,104325.63981454802
1893,129365.82448749105
1894,126057.02000862284
1895,136789.08626921565
1896,125092.3211881584
1897,118875.45109169275
1898,109174.97267616817
1899,152057.87913346168
1900,143306.39513052918
1901,169222.86957139845
1902,146171.43764396667
1903,222527.39053420015
1904,136891.16587358274
1905,188245.59725352522
1906,144257.1815280711
1907,190689.25931107946
1908,115883.28958061714
1909,137659.98574654976
1910,125294.4590732783
1911,207712.7869037363
1912,292547.91263435944
1913,138872.00782795355
1914,67838.10906182982
1915,308506.70576328627
1916,64731.85650181965
1917,240057.97481477767
1918,139980.37527793495
1919,163729.317007365
1920,157143.9799084822
1921,373158.331607113
1922,312423.7209586111
1923,217875.9389814714
1924,226657.75679590547
1925,208363.8975158322
1926,356980.63709787163
1927,133620.96326915896
1928,157248.00820284925
1929,121408.42495075865
1930,132286.4296833374
1931,137716.39800617576
1932,137198.48239458143
1933,184010.08820749386
1934,179023.31683777965
1935,173225.19765577177
1936,188427.8026185969
1937,181832.1651253375
1938,171173.7490924432
1939,244932.05039914954
1940,192290.50957332551
1941,171076.55439527045
1942,184507.99022262308
1943,208471.93088529664
1944,352747.5795814664
1945,370617.79905669764
1946,141240.80814702576
1947,284353.31985313527
1948,165057.8536789145
1949,241327.08502672022
1950,182996.8211487367
1951,242344.8611704919
1952,213953.06566448696
1953,167561.5864058819
1954,187480.08499732288
1955,131733.94656587183
1956,302259.9549509309
1957,155443.1224822302
1958,303507.23943648185
1959,144325.73658209137
1960,113455.10000304178
1961,125642.37400462385
1962,95830.51361413833
1963,103479.51585388283
1964,108737.355961333
1965,149363.68871774507
1966,140738.69931443874
1967,291679.1512493241
1968,413003.61170910223
1969,368239.9244505763
1970,406580.9363660602
1971,432612.09452882514
1972,357865.8911360861
1973,275756.90202126617
1974,334790.9628390594
1975,466850.32450973894
1976,275397.36830845784
1977,354982.8003549039
1978,347403.2448532197
1979,313551.9013627224
1980,194004.36335157638
1981,325804.6858116449
1982,226462.68976270547
1983,214938.86063489655
1984,168919.77472857758
1985,221292.75667733036
1986,210733.23889127513
1987,184102.0336063145
1988,177730.37243045677
1989,190293.05692650675
1990,214497.42870896796
1991,223405.41666086903
1992,213944.19967673076
1993,172694.27185738273
1994,229650.7985647935
1995,181800.68348473567
1996,251530.78289602397
1997,313152.305466886
1998,305186.53437701496
1999,273937.42483844206
2000,311700.7872124709
2001,278951.31324645336
2002,240646.49062295113
2003,249672.38374195143
2004,278635.2440686728
2005,226688.2577386563
2006,223075.06409407547
2007,247641.11949225373
2008,211159.06301094953
2009,199470.393965677
2010,191580.13975433348
2011,136931.30503206086
2012,177500.86709192523
2013,180075.32050203672
2014,188708.18122824057
2015,202732.62455606766
2016,196537.0085631982
2017,199308.04380728083
2018,124775.31722197842
2019,132737.18482006536
2020,106503.52014272205
2021,110109.19562011646
2022,179029.50795012893
2023,145507.00568959067
2024,259826.99056237133
2025,350346.1305729562
2026,182985.29909600812
2027,162447.25141539448
2028,153012.36715913442
2029,170683.3808069001
2030,266266.87677087483
2031,227629.70179110602
2032,250273.02613889534
2033,253550.59151923296
2034,174915.76826415723
2035,213308.37716678577
2036,193096.91372777638
2037,201853.09635828805
2038,306312.1214529562
2039,211900.69168127349
2040,307369.8763773914
2041,274107.81872440217
2042,205181.70011406008
2043,172944.61839308625
2044,169006.97596418072
2045,210594.2275933487
2046,145592.33097909784
2047,143462.92339078165
2048,140358.1341785346
2049,140995.46521181052
2050,171083.7601153814
2051,108292.30556749942
2052,131086.09353227486
2053,148052.03870998824
2054,92301.24374840443
2055,152829.2131359363
2056,142934.1093966621
2057,119016.61739264314
2058,214941.20968561817
2059,135051.302676643
2060,165194.29821041512
2061,168012.75089833373
2062,132061.36113147045
2063,119194.83218507472
2064,136633.600780665
2065,114679.59504747737
2066,168780.2896604425
2067,125653.73950551584
2068,142361.18895537866
2069,84582.71126442852
2070,113326.66292766601
2071,100615.18645646011
2072,136941.3927804011
2073,133256.463351112
2074,176405.25027554866
2075,144830.21568951602
2076,119375.34729153605
2077,150497.99712227198
2078,126578.21340288487
2079,131200.8488587842
2080,117142.10470877789
2081,125216.47369152037
2082,122415.17832910328
2083,144895.70519995075
2084,113324.66736268665
2085,122910.03756326585
2086,112049.57264682691
2087,118922.15245961925
2088,98433.29037087731
2089,90433.70594771956
2090,127635.55306786165
2091,112310.14023989803
2092,124538.22025724649
2093,115108.6797008098
2094,114971.60497596889
2095,148080.15784148182
2096,90369.30858663906
2097,98957.64205001488
2098,144658.79046242672
2099,60371.54559571203
2100,87312.81116619667
2101,115744.18620188872
2102,130041.7587276946
2103,107296.43423442642
2104,134096.23766092001
2105,124658.89682183432
2106,69661.74815604312
2107,190802.67388750747
2108,115157.62017866407
2109,111406.9010236319
2110,119686.95126300151
2111,138716.28246501472
2112,136715.71871647064
2113,118088.02147717022
2114,111328.26785870243
2115,152656.12175702117
2116,115818.71713339082
2117,142463.5201684605
2118,124681.4548987253
2119,111078.6624347828
2120,115363.24464885525
2121,103377.03197402935
2122,111068.6712437199
2123,93538.18378295643
2124,162554.0613476331
2125,125171.83445830573
2126,151046.14018481312
2127,158769.474822411
2128,127110.8893795665
2129,95639.12057938124
2130,132579.32902507292
2131,145062.41769364348
2132,109094.03701855276
2133,119573.01215131569
2134,121416.23249897489
2135,101892.39138608973
2136,77948.06199279125
2137,107826.81448096922
2138,130571.76604780031
2139,151621.92121157912
2140,137228.92102128454
2141,151897.4078609668
2142,132431.64454743473
2143,147614.18155544723
2144,118310.73987773631
2145,137375.324251685
2146,161726.00195092856
2147,146129.8245751672
2148,132527.5919927401
2149,142952.49165871312
2150,225118.8672279113
2151,121638.61278988981
2152,155934.81079341343
2153,163956.09097653348
2154,101169.16276906882
2155,132775.12077823133
2156,241001.28265363455
2157,231949.4200806134
2158,241352.43496646843
2159,215939.8286427129
2160,177341.9334367462
2161,241754.13252645492
2162,381346.11112440075
2163,335868.6376107038
2164,256578.88270174214
2165,192920.7136400998
2166,153821.6292663635
2167,210321.8272186626
2168,195622.42995257024
2169,194164.7782606614
2170,214449.73864701932
2171,153188.88356624823
2172,132650.93742070842
2173,173574.03918242315
2174,224867.37395945092
2175,286489.0581120809
2176,314200.5079004393
2177,247506.18560663424
2178,212447.9815244915
2179,141454.57524414163
2180,198425.8567121286
2181,194400.37152387918
2182,225793.7281943474
2183,194219.46087994412
2184,126824.51684137055
2185,124748.7532889189
2186,140733.2614803071
2187,153678.02381952226
2188,155027.86708733265
2189,248677.5686145253
2190,81521.79037559671
2191,82232.0530855607
2192,88755.9135029738
2193,102530.5691333405
2194,103835.95744759764
2195,107293.29326015711
2196,106704.33006087781
2197,119606.63768632221
2198,158923.80632743536
2199,180668.19425930432
2200,135347.95842262692
2201,137889.38563416718
2202,198710.47876622633
2203,147405.56861371716
2204,172050.67523421036
2205,116119.16198579337
2206,129693.94987737742
2207,208435.95636407472
2208,249945.7613754401
2209,212977.12455929554
2210,124166.13862878036
2211,116653.52487319558
2212,118097.68831940799
2213,103692.76172434015
2214,135175.22900467858
2215,103617.73469565006
2216,139484.9731940198
2217,65700.75075950852
2218,81108.93024037367
2219,75541.8714861894
2220,74379.4587503529
2221,308900.3683218071
2222,261253.75143075152
2223,282624.1077768864
2224,218505.3330055948
2225,131777.83782764996
2226,181338.17531319452
2227,198269.86218562693
2228,274744.71083775756
2229,238259.21306485398
2230,157956.64746407402
2231,209914.25578144105
2232,182898.65227255475
2233,176396.11475507438
2234,242641.12090189155
2235,215250.69952758594
2236,259199.51343804496
2237,320897.6070623602
2238,202662.74181213684
2239,107101.58400721912
2240,156547.6447610329
2241,145062.27802268538
2242,126973.39319239858
2243,128419.78012521681
2244,98188.58678225263
2245,98000.27449487249
2246,138419.78519025948
2247,111532.8932486233
2248,124898.84218752125
2249,124622.5746320101
2250,133117.17168533293
2251,111308.28312085569
2252,176853.90545570914
2253,161411.23579894437
2254,180278.31489999517
2255,185485.12511877084
2256,176945.56999796862
2257,208572.98276128282
2258,166324.01181819505
2259,177959.96805517824
2260,146855.7277776155
2261,192963.09991912486
2262,206325.7745710801
2263,362123.88714539306
2264,453099.75891367276
2265,155113.18591518246
2266,286602.17103785597
2267,340609.7993283165
2268,385498.2215785844
2269,157939.4844380595
2270,190373.20586012577
2271,216269.37015184973
2272,196262.18627211888
2273,162757.169786111
2274,177024.71245463434
2275,155335.90138538094
2276,180522.73634287994
2277,176429.64803294715
2278,149224.81916423148
2279,127339.73101514202
2280,112041.08258988248
2281,171780.52295268665
2282,180985.18561474225
2283,103930.11583438038
2284,112083.624122251
2285,140101.80279209767
2286,125718.82049698294
2287,352395.59059237933
2288,271420.4987638485
2289,354553.3930989571
2290,419917.28760186647
2291,334801.7187981196
2292,416652.28448072355
2293,460367.2367502168
2294,396531.8559406464
2295,458766.39678259904
2296,263667.2715864022
2297,334626.82247775415
2298,335740.7195309899
2299,364096.82616365375
2300,322661.0516069159
2301,312570.98384619167
2302,246688.35656046262
2303,248612.5426783802
2304,245786.921402076
2305,189244.7418160233
2306,186202.85120797774
2307,197871.4271721094
2308,225986.52589018428
2309,278133.53057011764
2310,220580.83168994178
2311,202228.7788378368
2312,171753.16330611764
2313,173819.40067295113
2314,172410.02351370457
2315,178787.85939529777
2316,194484.5783309996
2317,183500.88284176093
2318,176385.81827389426
2319,180055.08222610562
2320,184298.8910296323
2321,243654.93951151217
2322,179505.64767471288
2323,186081.75329329562
2324,182358.36565834456
2325,215062.5137057532
2326,175016.01403288875
2327,207911.51225370314
2328,221110.87043418453
2329,189681.32695321302
2330,181843.38030281657
2331,336959.0291882809
2332,387979.130874445
2333,317886.0992868742
2334,258012.30072914527
2335,279371.729776897
2336,307028.9577971882
2337,195773.56796979043
2338,262735.600073486
2339,227750.8532026988
2340,365727.9869775714
2341,215642.95966238645
2342,237263.28212991633
2343,227248.45611989035
2344,224761.08064152003
2345,233731.17171784161
2346,214367.38041195244
2347,196424.70364882657
2348,236719.49693739542
2349,173611.5399581021
2350,297744.86228243704
2351,250785.6991301195
2352,243425.64400079555
2353,243849.13635546732
2354,133306.77006481998
2355,145000.0168786252
2356,151016.08184968866
2357,194683.2533884949
2358,200325.12776859518
2359,128138.85733747123
2360,120528.66135965956
2361,142778.05069153567
2362,256261.2957110508
2363,140031.03184858488
2364,155226.16735441762
2365,217623.1338084404
2366,194415.79389493982
2367,227625.31740141922
2368,212156.7925096724
2369,219957.9256978808
2370,172396.0741092082
2371,166560.2689149009
2372,185166.61798793665
2373,273977.1738938192
2374,303350.2402949345
2375,241495.32284941192
2376,273758.92636510305
2377,311832.4741661593
2378,151709.09619400406
2379,194091.57325533166
2380,145354.19052858034
2381,163744.6894705156
2382,203214.5224903155
2383,203772.19109477004
2384,241383.50150475506
2385,162174.54490946548
2386,135461.44335369708
2387,134553.11016805616
2388,103935.75289325412
2389,124472.95963738117
2390,150659.4625537654
2391,141268.45337606236
2392,114749.3524184752
2393,169522.0861886363
2394,147139.50692532124
2395,204377.74605311264
2396,146409.27345422585
2397,204311.70411534677
2398,128934.11031856152
2399,64735.85698531597
2400,68999.98746551598
2401,121512.9687049358
2402,137455.04605166847
2403,142229.8767475767
2404,152067.0848416707
2405,158791.67510052465
2406,141560.74846674214
2407,126004.45621181809
2408,145021.65115031812
2409,128562.45007574843
2410,162332.26463406836
2411,118051.02231326439
2412,151807.11169120017
2413,134900.00312660294
2414,147596.6899552578
2415,133146.31245954105
2416,125528.97845415432
2417,134994.90793565798
2418,133260.35880586662
2419,128294.70883177489
2420,125036.69876473187
2421,139694.71942149466
2422,110671.74995319833
2423,119144.01625522453
2424,153613.41470599547
2425,182526.99758300412
2426,125597.24375492887
2427,127138.95833799266
2428,175494.0588441373
2429,115527.84313683404
2430,132118.62122711743
2431,113537.72265582194
2432,142489.59796864807
2433,145508.2092329269
2434,139041.3502143515
2435,147056.70011892583
2436,110991.72808622372
2437,105736.74553400709
2438,123834.65317961144
2439,106554.24955774462
2440,123565.93207554275
2441,94566.59255463372
2442,103295.91369240086
2443,124115.36074374363
2444,125004.55597725998
2445,90288.09455241724
2446,130591.43427846499
2447,181231.37320824814
2448,135603.28274924896
2449,113511.09908606179
2450,149364.0163641721
2451,121853.2694617519
2452,199638.8064390765
2453,98324.72259856416
2454,118137.35195026794
2455,112005.66627276914
2456,126947.18839749211
2457,129710.34503012929
2458,123143.59658299838
2459,110256.68267715338
2460,140350.77360137124
2461,125703.45172728715
2462,130793.70540896227
2463,123237.05466682196
2464,160702.8577198458
2465,132597.55519574732
2466,118953.20759743643
2467,133452.7616635863
2468,92308.30527340883
2469,87872.80694430937
2470,185253.63295084744
2471,196940.25032179165
2472,154485.79346848986
2473,114391.93664972814
2474,85363.42715960744
2475,207202.07457973334
2476,112280.57633614837
2477,125109.37841421927
2478,153086.4074217925
2479,108238.92622497986
2480,146932.1322331177
2481,124390.49509682477
2482,128981.7941467085
2483,113764.22479754458
2484,122876.93520878525
2485,126636.467892441
2486,146606.68059178963
2487,172928.24422615016
2488,157083.2634192012
2489,156613.8038278688
2490,147186.9435969806
2491,95102.8010883604
2492,194540.06188017465
2493,148430.7881541798
2494,150239.24697873992
2495,89349.0186756362
2496,229646.0850308393
2497,146311.79604154156
2498,116658.21015048987
2499,89553.39852706969
2500,126042.04394468575
2501,133532.0557946501
2502,136715.7305124462
2503,98768.7759195494
2504,181578.83801460377
2505,226539.85937111016
2506,251943.36821590055
2507,288464.0406561368
2508,251350.61463460207
2509,221967.31197706802
2510,224944.54545751214
2511,181441.55081452627
2512,209703.41325542727
2513,221377.50984004815
2514,240224.48556316536
2515,150398.2880765865
2516,175062.39795312355
2517,143831.66332132492
2518,151817.53721124114
2519,236426.15685921494
2520,219231.08319617913
2521,190349.0796989642
2522,223411.2485366902
2523,122336.0216561337
2524,138671.06384099572
2525,143767.99846565916
2526,138722.51125601944
2527,120568.86770725314
2528,130798.73149301324
2529,139228.8038293038
2530,125271.63913217542
2531,245378.84431273138
2532,227367.93812368324
2533,198498.91192325676
2534,234361.44916847
2535,282655.7852578733
2536,227759.91218586022
2537,231883.88258660457
2538,184202.18025192746
2539,187457.94139057532
2540,181119.79189944823
2541,182180.89518823492
2542,164769.0375146389
2543,120854.06142741948
2544,120946.53402901963
2545,131109.85686845952
2546,133729.9449357119
2547,137025.31074896807
2548,153096.3667299379
2549,156997.91085390362
2550,570651.0235492783
2551,141012.87085442108
2552,125905.09923954504
2553,81739.29099458741
2554,99595.46577807798
2555,115318.20766467699
2556,103715.25720354183
2557,111474.3360197685
2558,148451.46199740487
2559,138274.94608162687
2560,146412.91082587454
2561,142704.61236262982
2562,133879.82578624046
2563,145491.64022375472
2564,197033.97571504873
2565,142336.0032903638
2566,148971.10589399064
2567,135531.37388770102
2568,193308.06061602454
2569,211471.18669389133
2570,120026.52451517158
2571,181448.36056586367
2572,155180.88645721925
2573,212186.6407177201
2574,283429.11330233875
2575,126231.081900145
2576,118076.22072475069
2577,144385.0628885377
2578,89718.08486001397
2579,70420.61824376887
2580,106790.52426022805
2581,117581.00390342381
2582,114211.39151386684
2583,268041.73807421635
2584,162705.5286805136
2585,189712.0983867221
2586,210935.30667064228
2587,197546.08795505855
2588,140766.75326799444
2589,148597.00901541434
2590,206450.71412111504
2591,218570.73931440598
2592,215296.9143751933
2593,242470.71414717106
2594,179668.13651645737
2595,205339.1142633814
2596,301385.9920262661
2597,191131.7154101939
2598,279746.39918277273
2599,319205.845084933
2600,134415.6215993326
2601,142038.6502486877
2602,86456.00778553581
2603,92692.21285564535
2604,89184.91525065809
2605,84074.54759571498
2606,143964.17006404724
2607,207002.21371082577
2608,189925.1584584798
2609,171397.52320996101
2610,109384.00567642791
2611,121457.14316962777
2612,156530.26867012976
2613,130152.59518667785
2614,126151.69983341836
2615,152680.71639192692
2616,144745.9930560355
2617,173116.77355812967
2618,181181.5482205791
2619,196910.93996398832
2620,187963.54350508106
2621,178184.72399136762
2622,181655.64155049386
2623,241860.10251853146
2624,297756.00450561504
2625,284582.7724222434
2626,171707.3003695949
2627,170374.27008752726
2628,452412.32024377724
2629,494882.6118275508
2630,372886.68508024287
2631,461391.4911599513
2632,404351.7128173562
2633,299297.8931197741
2634,397702.0164835262
2635,154713.5375190524
2636,183000.05007594134
2637,175281.20751866564
2638,253540.17969887622
2639,185858.04013783683
2640,150759.0628329296
2641,110210.61947750264
2642,184946.0185919918
2643,108888.90495999317
2644,127378.9676993936
2645,106873.74208813274
2646,96086.78301993947
2647,103893.8159494458
2648,139757.86333598936
2649,150348.19174413098
2650,136262.50350351457
2651,147567.56068188688
2652,416311.8473060288
2653,249760.80277682093
2654,259799.60686281166
2655,385221.498461379
2656,324851.8451304625
2657,329302.30129359214
2658,291984.68407829676
2659,309041.6331336729
2660,352191.0108453307
2661,338530.3252004869
2662,347599.33019550185
2663,284940.7076025659
2664,276941.5179001877
2665,323859.3206495724
2666,281920.6195414047
2667,173937.16976391128
2668,179958.1814390355
2669,176918.26046810974
2670,276889.82326326676
2671,183461.04812532672
2672,192948.66944026822
2673,201594.69737037504
2674,199124.90540368328
2675,176705.47978577804
2676,190376.8961108352
2677,198315.43193858015
2678,253684.68008138982
2679,279361.4192077462
2680,280729.0466907012
2681,396293.33311943925
2682,328721.2843918336
2683,537298.9265049559
2684,314904.96301007585
2685,328367.3736764598
2686,248351.85399568605
2687,312247.28919543047
2688,218754.6433948906
2689,207381.29218363122
2690,418274.5416597598
2691,191475.26373049922
2692,135876.6654585553
2693,196626.27847821778
2694,130338.41079558412
2695,193406.37383935478
2696,185600.10129918205
2697,191478.3082256957
2698,201183.70782716386
2699,174282.4522899913
2700,161084.0369715889
2701,157424.13342022366
2702,118848.02652110369
2703,133106.54500776945
2704,140091.53034159157
2705,120619.62384875349
2706,114640.27714871534
2707,124558.98919803367
2708,132172.5133997931
2709,104119.31163481597
2710,126979.87766356938
2711,249989.76797684692
2712,374891.7714315558
2713,174127.4324751866
2714,153172.39838105685
2715,167179.60088086216
2716,154377.4147239976
2717,186329.10000459116
2718,225814.6200899121
2719,151967.047154647
2720,172603.7769843224
2721,137284.59307397442
2722,157991.33217914746
2723,143344.28259858495
2724,128911.15620712884
2725,134442.67313369852
2726,144846.42162706758
2727,166397.8880069513
2728,181350.37158240273
2729,153383.42741412373
2730,144661.53171330347
2731,131634.9774786825
2732,124456.7948254971
2733,159736.60765725508
